uid.x,namedLocation,domainID,siteID,plotID,nrcsDescriptionID.x,collectDate.x,horizonID,horizonName,analysisStartDate,biogeoIDnrcs.x,biogeoSampleType.x,biogeoTopDepth.x,biogeoBottomDepth.x,biogeoCenterDepth.x,airDryOvenDryRatio,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,phCacl2,phH2o,ec12pre,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,acidity,waterRetention15Bar,MehlichIIITotP,Bray1PExtractable,OlsenPExtractable,processingRemarks,laboratoryName.x,dataQF.x,uid.y,nrcsDescriptionID.y,collectDate.y,bulkDensProcessedDate,bulkDensMethodPub,bulkDensMethod,bulkDensIDnrcs,bulkDensSampleType,bulkDensCenterDepth,bulkDensTopDepth,bulkDensBottomDepth,bulkDensThirdBar,bulkDensOvenDry,bulkDensFieldMoist,waterRetentionThirdBar,fieldWaterContent,laboratoryName.y,remarks,dataQF.y,uid,nrcsDescriptionID,collectDate,biogeoIDnrcs.y,biogeoSampleType.y,biogeoTopDepth.y,biogeoBottomDepth.y,biogeoCenterDepth.y,particleSizeDistProcessedDate,particleSizeDistMethodPub,particleSizeDistMethod,coarseFrag2To5,coarseFrag5To20,sandTotal,siltTotal,clayTotal,carbonateClay,clayFineContent,siltFineContent,siltCoarseContent,sandVeryFineContent,sandFineContent,sandMediumContent,sandCoarseContent,laboratoryName,dataQF
e4e0e481-1fe1-4d28-b044-0dd67330e4a6,MOAB_002.basePlot.all,D13,MOAB,MOAB_002,S2016UT037009,2016-04-27,16N03700,Bw1,2016-06-29,S2016UT037009-2,bulk,7,23,15,1.011,NA,10,10.2,0.6,2,0,5.5,NA,12.8,100,NA,NA,NA,NA,7.8,8.4,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,0.3,8,2,0,0.03,0,159,54.4,0.01,0,0,0.3,0,NA,NA,NA,NA,NA,5.1,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,c3733b56-dd00-462f-bee7-12378e290859,S2016UT037009,2016-04-27,2017-03-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT037009-2,clod,15,7,23,1.64,1.68,NA,11.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,2d7b3277-777c-42e7-8ae1-163098ec217a,S2016UT037009,2016-04-27,S2016UT037009-2,bulk,7,23,15,2016-09-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),3.4,0,78.8,11.1,10.1,0,NA,3.4,7.7,40,33.9,4.1,0.7,USDA NRCS Kellogg Soil Survey Laboratory,NA
d11146c6-55b8-40c8-b2a3-f222feeefbd7,MOAB_002.basePlot.all,D13,MOAB,MOAB_002,S2016UT037009,2016-04-27,16N03702,Bk1,2016-06-29,S2016UT037009-4,bulk,52,71,61.5,1.009,NA,130,49.1,1.2,2.2,0,3.3,NA,52.5,100,NA,NA,NA,NA,7.9,8.7,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,0.4,2,1,0,0.03,0,72.5,38.7,0,0,0,0.3,0,NA,NA,NA,NA,NA,1.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,8b38e178-2f46-4360-ba7e-da5e746ffb21,S2016UT037009,2016-04-27,2017-03-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT037009-4,clod,61.5,52,71,1.61,1.65,NA,9.9,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,ed719c32-caaf-4c72-a7dd-7ed7781cefe5,S2016UT037009,2016-04-27,S2016UT037009-4,bulk,52,71,61.5,2016-09-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),94.5,196.8,74.5,10.6,14.9,5.9,NA,5.2,5.4,31.4,35.8,5.5,1.6,USDA NRCS Kellogg Soil Survey Laboratory,NA
8c756310-1961-45dd-8780-b22aa9a96edc,MOAB_013.basePlot.all,D13,MOAB,MOAB_013,S2016UT037007,2016-04-27,16N03691,A,2016-06-29,S2016UT037007-1,bulk,0,9,4.5,1.009,NA,0,6.8,0.4,1.3,0,5.2,NA,8.5,100,NA,NA,NA,NA,7.3,7.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,0.5,10,5,0.1,0.03,0,138.3,83.2,0.01,0,0,0.2,0,NA,0.3,NA,NA,NA,10.5,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,7ed0a8a9-d172-4df0-9167-d139c4d9b585,S2016UT037007,2016-04-27,2016-08-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)",S2016UT037007-1,compliant cavity,4.5,0,9,NA,NA,1.52,NA,4.9,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,c92b3956-d2f4-417d-bde7-7d3bec662a68,S2016UT037007,2016-04-27,S2016UT037007-1,bulk,0,9,4.5,2016-09-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,82.2,8.9,8.9,0,NA,2.5,6.4,40.3,38.8,2.5,0.4,USDA NRCS Kellogg Soil Survey Laboratory,NA
2faf2a53-cf49-44a5-a9ba-8b4c6a0ee98d,MOAB_025.basePlot.all,D13,MOAB,MOAB_025,S2016UT037005,2016-04-27,16N03687,Btk1,2016-06-29,S2016UT037005-3,bulk,24,48,36,1.032,NA,270,53.5,0.4,11.5,0,13.5,NA,65.4,100,NA,NA,NA,NA,8,8.6,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3,0.4,7,3,0.2,0.03,0,79.1,33.5,0.03,0.03,0,0.2,0,NA,NA,NA,NA,NA,0.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,baedb6ac-d638-4c7b-a33e-2bc1d986d942,S2016UT037005,2016-04-27,2017-03-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT037005-3,clod,36,24,48,1.5,1.66,NA,21,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,b3d2bf08-676b-43a7-bc21-801751dc63bc,S2016UT037005,2016-04-27,S2016UT037005-3,bulk,24,48,36,2016-09-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),110.2,38.2,33.3,28.4,38.3,17.1,NA,11.9,16.5,24.7,6,2.3,0.3,USDA NRCS Kellogg Soil Survey Laboratory,NA
9cd03dda-343d-4ce2-a174-b9255817fdf3,MOAB_016.basePlot.all,D13,MOAB,MOAB_016,S2016UT037008,2016-04-27,16N03698,Bk2,2016-06-29,S2016UT037008-5,bulk,73,100,86.5,1.011,NA,270,48.4,0.1,12.5,0,2.7,NA,61,100,NA,NA,NA,NA,8.3,9,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0.1,11,1,0.1,0.01,0,7.2,0,0.01,0.01,0,0.1,0,NA,NA,NA,NA,NA,1,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,43dc3c47-f42c-4825-91ec-88d22f0f55fc,S2016UT037008,2016-04-27,2017-06-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT037008-5,clod,86.5,73,100,1.47,1.53,NA,13.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,8fbf44c3-7e3e-47e1-81d5-920955b98d34,S2016UT037008,2016-04-27,S2016UT037008-5,bulk,73,100,86.5,2016-09-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),125.2,91,72,9.6,18.4,12.7,NA,5.6,4,20.2,38.3,7.2,4,USDA NRCS Kellogg Soil Survey Laboratory,NA
462b0149-dc5a-48e5-963a-ffdb4a8811d5,MOAB_003.basePlot.all,D13,MOAB,MOAB_003,S2016UT037006,2016-04-27,16N03690,BC,2016-06-29,S2016UT037006-2,bulk,11,31,21,1.024,NA,210,51.4,0.3,12.7,0,10.7,NA,64.4,100,NA,NA,NA,NA,8,8.5,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4,0.7,15,11,0,0.01,0,71.4,76.5,0.03,0.11,0,0.5,0,NA,NA,NA,NA,NA,1.8,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,d5e6fc84-4aeb-40c7-923c-520b118dd1df,S2016UT037006,2016-04-27,2016-08-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)",S2016UT037006-2,compliant cavity,21,11,31,NA,NA,1.09,NA,6.3,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,61a21b36-c6d7-4cf6-8faa-abb75124d969,S2016UT037006,2016-04-27,S2016UT037006-2,bulk,11,31,21,2016-09-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),202.4,203.8,58.1,26.3,15.6,3.2,NA,15.7,10.6,26.1,26.1,4,1.5,USDA NRCS Kellogg Soil Survey Laboratory,NA
2962f6bb-ab33-4243-9451-47723a255869,MOAB_013.basePlot.all,D13,MOAB,MOAB_013,S2016UT037007,2016-04-27,16N03692,Bt,2016-06-29,S2016UT037007-2,bulk,9,21,15,1.013,NA,10,13.8,0.5,1.7,0,6.5,NA,16,100,NA,NA,NA,NA,7.7,8.3,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0.3,9,3,0,0.04,0,178.2,52.2,0.01,0.01,0,0.3,0,NA,NA,NA,NA,NA,4.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,ab00313f-911e-4299-80c2-e4e3f0a25085,S2016UT037007,2016-04-27,2017-03-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT037007-2,clod,15,9,21,1.6,1.66,NA,8.1,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,cc412f12-a6db-4af4-8d45-e6c1efd4299b,S2016UT037007,2016-04-27,S2016UT037007-2,bulk,9,21,15,2016-09-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1.2,2.1,77.4,10.4,12.2,0,NA,3.6,6.8,40.9,33.7,2.3,0.4,USDA NRCS Kellogg Soil Survey Laboratory,NA
49a8db0d-0db3-4077-a913-09351fc579c1,MOAB_010.basePlot.all,D13,MOAB,MOAB_010,S2016UT037010,2016-04-28,16N03705,Bw1,2016-06-29,S2016UT037010-2,bulk,6,23,14.5,1.012,NA,10,13,0.3,1.3,0,6,NA,14.6,100,NA,NA,NA,NA,7.8,8.4,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,0.6,4,2,0,0.03,0,164.2,18,0.01,0,0,0.3,0,NA,NA,NA,NA,NA,2.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,6bb5e65f-c917-45b3-8857-25abb0daae26,S2016UT037010,2016-04-28,2017-03-03,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT037010-2,clod,14.5,6,23,1.68,1.71,NA,11.1,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,6a18eed2-824f-462d-aa03-5f3732dc6df1,S2016UT037010,2016-04-28,S2016UT037010-2,bulk,6,23,14.5,2016-09-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),27.1,67.6,77.2,12.6,10.2,0,NA,3.8,8.8,27.2,45.4,4.3,0.2,USDA NRCS Kellogg Soil Survey Laboratory,NA
6bf736a4-28ef-4979-8c5e-445d9b628295,MOAB_010.basePlot.all,D13,MOAB,MOAB_010,S2016UT037010,2016-04-28,16N03706,Bw2,2016-06-29,S2016UT037010-3,bulk,23,41,32,1.009,NA,50,47.1,0.1,1.7,0,3.8,NA,48.9,100,NA,NA,NA,NA,8,8.5,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,0.4,5,2,0,0.03,0,91.3,46.2,0.01,0.01,0,0.2,0,NA,NA,NA,NA,NA,1.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,c624ff4e-5991-49fb-ac68-aecda0999325,S2016UT037010,2016-04-28,2017-03-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT037010-3,clod,32,23,41,1.52,1.54,NA,6.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,19c253b0-f4b1-4b3f-9c71-09dabfc2a3a0,S2016UT037010,2016-04-28,S2016UT037010-3,bulk,23,41,32,2016-09-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),8.8,0,77.5,12.2,10.3,2.9,NA,3.3,8.9,23.6,47.6,5.7,0.5,USDA NRCS Kellogg Soil Survey Laboratory,NA
1f01aea3-bf72-4d45-b951-c878f9dd30cc,MOAB_010.basePlot.all,D13,MOAB,MOAB_010,S2016UT037010,2016-04-28,16N03707,Bk,2016-06-29,S2016UT037010-4,bulk,41,77,59,1.007,NA,60,42.8,0.1,1.5,0,3.1,NA,44.4,100,NA,NA,NA,NA,8,8.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,0.3,4,1,0,0.02,0,51,41.8,0,0.01,0,0.2,0,NA,NA,NA,NA,NA,1.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,a7daa372-2587-4471-ab38-d59e00d3b2ac,S2016UT037010,2016-04-28,2016-08-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)",S2016UT037010-4,compliant cavity,59,41,77,NA,NA,1.63,NA,4.1,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,3ab58948-460f-47a4-a1bd-defd13f52726,S2016UT037010,2016-04-28,S2016UT037010-4,bulk,41,77,59,2016-09-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),5.3,1.4,82.3,8.6,9.1,3.1,NA,2.3,6.3,19.7,55.4,5.4,1,USDA NRCS Kellogg Soil Survey Laboratory,NA
94ecfaf9-2880-4b7e-9a16-d1a78e291e49,MOAB_010.basePlot.all,D13,MOAB,MOAB_010,S2016UT037010,2016-04-28,16N03704,A,2016-06-29,S2016UT037010-1,bulk,0,6,3,1.009,NA,0,5.7,0.3,1.1,0,4.5,NA,7.1,100,NA,NA,NA,NA,7.4,7.9,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0.6,5,3,0.1,0.02,0,132.3,51.3,0.01,0,0,0.2,0,NA,0,NA,NA,NA,8.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,6b43ba4d-dcc0-405d-9cc4-be43540d9094,S2016UT037010,2016-04-28,2016-08-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)",S2016UT037010-1,compliant cavity,3,0,6,NA,NA,1.68,NA,7.9,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,8c6ecaab-c639-4db4-9fc3-75c3242cb606,S2016UT037010,2016-04-28,S2016UT037010-1,bulk,0,6,3,2016-09-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),3.6,2.3,79.5,12.6,7.9,0,NA,4,8.6,30,45,4.3,0.2,USDA NRCS Kellogg Soil Survey Laboratory,NA
2f9a1349-a6e1-43bb-95bb-35dac4f90202,MOAB_010.basePlot.all,D13,MOAB,MOAB_010,S2016UT037010,2016-04-28,16N03708,C,2016-06-29,S2016UT037010-5,bulk,77,100,88.5,1.007,NA,40,45,0.2,2.7,0,3.9,NA,47.9,100,NA,NA,NA,NA,8.1,8.7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0.4,2,1,0,0.02,0,93.7,0,0,0,0,0.2,0,NA,NA,NA,NA,NA,0.8,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,17af2278-d181-455d-aad9-88672c772bbd,S2016UT037010,2016-04-28,2018-06-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)",S2016UT037010-5,compliant cavity,88.5,77,100,NA,NA,1.71,NA,4.7,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,b630fc91-3ccf-4848-a726-a07bc3096193,S2016UT037010,2016-04-28,S2016UT037010-5,bulk,77,100,88.5,2016-09-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),35,83.4,82.7,8.4,8.9,2,NA,1.9,6.5,27.8,44.7,9.4,0.5,USDA NRCS Kellogg Soil Survey Laboratory,NA
a319c03a-79d0-41f7-a8ac-fbc9b15a82dd,MOAB_046.basePlot.all,D13,MOAB,MOAB_046,S2016UT037011,2016-04-28,16N03711,Bk1,2016-06-29,S2016UT037011-3,bulk,37,68,52.5,1.013,NA,150,53.5,0.3,5.7,0,5.5,NA,59.5,100,NA,NA,NA,NA,8,8.6,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,0.3,7,2,0.1,0.03,0,74.3,83.4,0.01,0.01,0,0.3,0,NA,NA,NA,NA,NA,1.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39a7b14a-40c1-4ee8-abe3-45438f80db3b,S2016UT037011,2016-04-28,S2016UT037011-3,bulk,37,68,52.5,2016-09-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),88.2,163.7,61.5,19.5,19,9,NA,6.6,12.9,38,19.3,2.6,1.1,USDA NRCS Kellogg Soil Survey Laboratory,NA
09ca43df-b282-437e-b3b4-3f63f0f30fae,MOAB_046.basePlot.all,D13,MOAB,MOAB_046,S2016UT037011,2016-04-28,16N03709,A,2016-06-29,S2016UT037011-1,bulk,0,8,4,1.012,NA,0,7.2,0.6,2,0,6.9,NA,9.8,100,NA,NA,NA,NA,7.4,7.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,0.6,6,4,0,0.04,0,233.7,110.9,0.02,0.02,0,0.4,0,NA,0.6,NA,NA,NA,9.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,f7bd90d2-509a-49fc-8a2b-cd4ac09aef2b,S2016UT037011,2016-04-28,2016-08-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)",S2016UT037011-1,compliant cavity,4,0,8,NA,NA,1.49,NA,6.6,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,66b675b3-99f4-419b-8c9d-d289d170f8e1,S2016UT037011,2016-04-28,S2016UT037011-1,bulk,0,8,4,2016-09-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,71.6,18.3,10.1,NA,NA,5,13.3,46.8,22.9,1.6,0.3,USDA NRCS Kellogg Soil Survey Laboratory,NA
5acb6cbc-7b2b-4c58-8e5b-5b0a3c6f2e1e,MOAB_046.basePlot.all,D13,MOAB,MOAB_046,S2016UT037011,2016-04-28,16N03710,Bw,2016-06-29,S2016UT037011-2,bulk,8,37,22.5,1.017,NA,20,43.7,0.6,3.5,0,8.1,NA,47.8,100,NA,NA,NA,NA,7.9,8.4,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,0.5,5,3,0,0.04,0,172.3,77.6,0.02,0.01,0,0.4,0,NA,NA,NA,NA,NA,1.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498d5411-128f-4095-b9e6-c1d30b50e43a,S2016UT037011,2016-04-28,S2016UT037011-2,bulk,8,37,22.5,2016-09-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),48.7,17.6,66.7,18.2,15.1,1.8,NA,5.2,13,40.6,24.4,1.6,0.1,USDA NRCS Kellogg Soil Survey Laboratory,NA
9d8a49bd-d420-4198-929a-87aa5ec287f7,MOAB_046.basePlot.all,D13,MOAB,MOAB_046,S2016UT037011,2016-04-28,16N03712,Bk2,2016-06-29,S2016UT037011-4,bulk,68,92,80,1.011,0,160,49.8,0.2,12.2,0.2,3.4,NA,62.4,100,NA,NA,NA,NA,8.4,8.7,0.7,NA,0,6.5,7.2,0,2.88,0,31.8,2.1,0.1,17.9,11.8,0,0.1,0,8.5,NA,24.2,20.6,0.5,3,1,0.2,0.01,0,23.9,61.8,0.01,0.01,0,0.1,0,NA,NA,NA,NA,NA,3.1,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8b158159-d3ef-4567-9367-35cb52c91355,S2016UT037011,2016-04-28,S2016UT037011-4,bulk,68,92,80,2016-09-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),77.1,118.9,77.4,12.4,10.2,4.3,NA,4.7,7.7,36.3,32.3,4,3.6,USDA NRCS Kellogg Soil Survey Laboratory,NA
6c51f1a3-c120-4af5-b1a0-868712660602,SRER_043.basePlot.all,D14,SRER,SRER_043,S2017AZ019043,2017-11-07,18N04485,Bk,2018-07-09,S2017AZ019043-3,bulk,33,76,54.5,1.011,NA,270,48.7,0.2,1.3,0,6.4,NA,50.2,100,NA,NA,NA,NA,7.8,8.4,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0.4,6,3,0.1,0.03,0.01,89.4,137.6,0.01,0.02,0,0.3,0,0,NA,NA,4.9,NA,1.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23600534-27ee-4af7-942b-40137555d0ee,S2017AZ019043,2017-11-07,S2017AZ019043-3,bulk,33,76,54.5,2018-09-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),14.1,0,67.2,20.5,12.3,3.7,NA,11.3,9.2,10.1,13,11.6,13.5,USDA NRCS Kellogg Soil Survey Laboratory,NA
6ace6274-45c8-46d6-a5f2-9eba471657d2,SRER_043.basePlot.all,D14,SRER,SRER_043,S2017AZ019043,2017-11-07,,2Bk,2018-07-09,S2017AZ019043-4,bulk,76,100,88,1.01,NA,260,46,0.2,1.7,0,5.7,NA,47.9,100,NA,NA,NA,NA,7.9,8.4,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2,0.5,7,3,0.1,0.02,0.01,93.1,44.1,0.01,0.01,0,0.3,0,0,NA,NA,0.5,NA,3.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fcb20e79-c6d9-41bb-b005-c2d3f68e530a,S2017AZ019043,2017-11-07,S2017AZ019043-4,bulk,76,100,88,2018-09-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),88.1,74.7,66.7,23.8,9.5,2,NA,10.2,13.6,14.4,20.2,11.7,10.4,USDA NRCS Kellogg Soil Survey Laboratory,NA
c289a367-9ef5-4328-b05e-d8e1c9ed48ee,SRER_043.basePlot.all,D14,SRER,SRER_043,S2017AZ019043,2017-11-07,18N04484,Bw,2018-07-09,S2017AZ019043-2,bulk,5,33,19,1.011,NA,180,43.7,0.3,0.9,0,6.6,NA,44.9,100,NA,NA,NA,NA,7.8,8.4,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,0.5,5,3,0.1,0.04,0.01,131.2,141.3,0.01,0.02,0,0.3,0,0,NA,NA,4.8,NA,3.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7f3abe32-57d5-412e-a275-480c652902d7,S2017AZ019043,2017-11-07,S2017AZ019043-2,bulk,5,33,19,2018-09-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),12.8,0,69.8,20.9,9.3,1.5,NA,10,10.9,17.9,23.1,11.2,11.4,USDA NRCS Kellogg Soil Survey Laboratory,NA
