plotID,collectDate,horizonName,variable,value
SRER_024,2017-12-07,A,phSp,NA
SRER_024,2017-12-07,A,resist,NA
SRER_024,2017-12-07,A,so4Satx,NA
SRER_024,2017-12-07,A,carbonTot,6.2
SRER_024,2017-12-07,A,nitrogenTot,0.8
SRER_024,2017-12-07,A,ctonRatio,8
SRER_024,2017-12-07,A,estimatedOC,6
SRER_024,2017-12-07,A,sulfurTot,0
SRER_024,2017-12-07,A,alOxalate,0.03
SRER_024,2017-12-07,A,feOxalate,0.04
SRER_024,2017-12-07,A,mnOxalate,168
SRER_024,2017-12-07,A,pOxalate,75.9
SRER_024,2017-12-07,A,siOxalate,0
SRER_024,2017-12-07,A,optDensityOxalate,0.02
SRER_024,2017-12-07,A,alCitDithionate,0
SRER_024,2017-12-07,A,feCitDithionate,1.2
SRER_024,2017-12-07,A,mnCitDithionate,0
SRER_024,2017-12-07,A,siliconCitrateDithionate,0
SRER_024,2017-12-07,A,acidity,2.2
SRER_024,2017-12-07,A,waterRetention15Bar,NA
SRER_024,2017-12-07,A,MehlichIIITotP,27.6
SRER_024,2017-12-07,A,Bray1PExtractable,NA
SRER_024,2017-12-07,A,OlsenPExtractable,8.4
SRER_013,2017-12-08,C3,biogeoTopDepth,52
SRER_013,2017-12-08,C3,biogeoBottomDepth,83
SRER_013,2017-12-08,C3,biogeoCenterDepth,67.5
SRER_013,2017-12-08,C3,airDryOvenDryRatio,1.007
SRER_013,2017-12-08,C3,gypsumConc,NA
SRER_013,2017-12-08,C3,caco3Conc,0
SRER_013,2017-12-08,C3,caNh4d,5.1
SRER_013,2017-12-08,C3,kNh4d,0.1
SRER_013,2017-12-08,C3,mgNh4d,1.2
SRER_013,2017-12-08,C3,naNh4d,0
SRER_013,2017-12-08,C3,cecdNh4,4.1
SRER_013,2017-12-08,C3,alSatCecd33,NA
SRER_013,2017-12-08,C3,baseSumCecd10,6.4
SRER_013,2017-12-08,C3,bsesatCecd10,100
SRER_013,2017-12-08,C3,ececCecd33,NA
SRER_013,2017-12-08,C3,alKcl,NA
SRER_013,2017-12-08,C3,feKcl,NA
SRER_013,2017-12-08,C3,mnKcl,NA
SRER_013,2017-12-08,C3,phCacl2,7.2
SRER_013,2017-12-08,C3,phH2o,7.7
SRER_013,2017-12-08,C3,ec12pre,0.18
SRER_013,2017-12-08,C3,bSatx,NA
SRER_013,2017-12-08,C3,brSatx,NA
SRER_013,2017-12-08,C3,caSatx,NA
SRER_013,2017-12-08,C3,clSatx,NA
SRER_013,2017-12-08,C3,co3Satx,NA
SRER_013,2017-12-08,C3,ecSatp,NA
SRER_013,2017-12-08,C3,flSatx,NA
SRER_013,2017-12-08,C3,waterSatx,NA
SRER_013,2017-12-08,C3,hco3Sx,NA
SRER_013,2017-12-08,C3,kSatx,NA
SRER_013,2017-12-08,C3,mgSatx,NA
SRER_013,2017-12-08,C3,naSatx,NA
SRER_013,2017-12-08,C3,no2Satx,NA
SRER_013,2017-12-08,C3,no3Satx,NA
SRER_013,2017-12-08,C3,pSatx,NA
SRER_013,2017-12-08,C3,phSp,NA
SRER_013,2017-12-08,C3,resist,NA
SRER_013,2017-12-08,C3,so4Satx,NA
SRER_013,2017-12-08,C3,carbonTot,1.2
SRER_013,2017-12-08,C3,nitrogenTot,0.4
SRER_013,2017-12-08,C3,ctonRatio,3
SRER_013,2017-12-08,C3,estimatedOC,1
SRER_013,2017-12-08,C3,sulfurTot,0
SRER_013,2017-12-08,C3,alOxalate,0.01
SRER_013,2017-12-08,C3,feOxalate,0.02
SRER_013,2017-12-08,C3,mnOxalate,171.1
SRER_013,2017-12-08,C3,pOxalate,59
SRER_013,2017-12-08,C3,siOxalate,0.01
SRER_013,2017-12-08,C3,optDensityOxalate,0.01
SRER_013,2017-12-08,C3,alCitDithionate,0
SRER_013,2017-12-08,C3,feCitDithionate,0.8
SRER_013,2017-12-08,C3,mnCitDithionate,0
SRER_013,2017-12-08,C3,siliconCitrateDithionate,0.1
SRER_013,2017-12-08,C3,acidity,0.7
SRER_013,2017-12-08,C3,waterRetention15Bar,NA
SRER_013,2017-12-08,C3,MehlichIIITotP,20.5
SRER_013,2017-12-08,C3,Bray1PExtractable,NA
SRER_013,2017-12-08,C3,OlsenPExtractable,4
SRER_013,2017-12-08,C1,biogeoTopDepth,0
SRER_013,2017-12-08,C1,biogeoBottomDepth,5
SRER_013,2017-12-08,C1,biogeoCenterDepth,2.5
SRER_013,2017-12-08,C1,airDryOvenDryRatio,1.005
SRER_013,2017-12-08,C1,gypsumConc,NA
SRER_013,2017-12-08,C1,caco3Conc,NA
SRER_013,2017-12-08,C1,caNh4d,3.2
SRER_013,2017-12-08,C1,kNh4d,0.4
SRER_013,2017-12-08,C1,mgNh4d,0.8
SRER_013,2017-12-08,C1,naNh4d,0
SRER_013,2017-12-08,C1,cecdNh4,4.2
SRER_013,2017-12-08,C1,alSatCecd33,NA
SRER_013,2017-12-08,C1,baseSumCecd10,4.4
SRER_013,2017-12-08,C1,bsesatCecd10,100
SRER_013,2017-12-08,C1,ececCecd33,NA
SRER_013,2017-12-08,C1,alKcl,NA
SRER_013,2017-12-08,C1,feKcl,NA
SRER_013,2017-12-08,C1,mnKcl,NA
SRER_013,2017-12-08,C1,phCacl2,6.2
SRER_013,2017-12-08,C1,phH2o,6.8
SRER_013,2017-12-08,C1,ec12pre,0.1
SRER_013,2017-12-08,C1,bSatx,NA
SRER_013,2017-12-08,C1,brSatx,NA
SRER_013,2017-12-08,C1,caSatx,NA
SRER_013,2017-12-08,C1,clSatx,NA
SRER_013,2017-12-08,C1,co3Satx,NA
SRER_013,2017-12-08,C1,ecSatp,NA
SRER_013,2017-12-08,C1,flSatx,NA
SRER_013,2017-12-08,C1,waterSatx,NA
SRER_013,2017-12-08,C1,hco3Sx,NA
SRER_013,2017-12-08,C1,kSatx,NA
SRER_013,2017-12-08,C1,mgSatx,NA
SRER_013,2017-12-08,C1,naSatx,NA
SRER_013,2017-12-08,C1,no2Satx,NA
SRER_013,2017-12-08,C1,no3Satx,NA
SRER_013,2017-12-08,C1,pSatx,NA
SRER_013,2017-12-08,C1,phSp,NA
SRER_013,2017-12-08,C1,resist,NA
SRER_013,2017-12-08,C1,so4Satx,NA
SRER_013,2017-12-08,C1,carbonTot,4.9
SRER_013,2017-12-08,C1,nitrogenTot,0.8
SRER_013,2017-12-08,C1,ctonRatio,6
SRER_013,2017-12-08,C1,estimatedOC,5
SRER_013,2017-12-08,C1,sulfurTot,0
SRER_013,2017-12-08,C1,alOxalate,0.02
SRER_013,2017-12-08,C1,feOxalate,0.03
SRER_013,2017-12-08,C1,mnOxalate,176.3
SRER_013,2017-12-08,C1,pOxalate,87.7
SRER_013,2017-12-08,C1,siOxalate,0
SRER_013,2017-12-08,C1,optDensityOxalate,0.01
SRER_013,2017-12-08,C1,alCitDithionate,0
SRER_013,2017-12-08,C1,feCitDithionate,0.7
SRER_013,2017-12-08,C1,mnCitDithionate,0
SRER_013,2017-12-08,C1,siliconCitrateDithionate,0
SRER_013,2017-12-08,C1,acidity,1.2
SRER_013,2017-12-08,C1,waterRetention15Bar,NA
SRER_013,2017-12-08,C1,MehlichIIITotP,57.2
SRER_013,2017-12-08,C1,Bray1PExtractable,NA
SRER_013,2017-12-08,C1,OlsenPExtractable,18.8
SRER_013,2017-12-08,C2,biogeoTopDepth,5
SRER_013,2017-12-08,C2,biogeoBottomDepth,52
SRER_013,2017-12-08,C2,biogeoCenterDepth,28.5
SRER_013,2017-12-08,C2,airDryOvenDryRatio,1.009
SRER_013,2017-12-08,C2,gypsumConc,NA
SRER_013,2017-12-08,C2,caco3Conc,0
SRER_013,2017-12-08,C2,caNh4d,6.1
SRER_013,2017-12-08,C2,kNh4d,0.1
SRER_013,2017-12-08,C2,mgNh4d,1.5
SRER_013,2017-12-08,C2,naNh4d,0
SRER_013,2017-12-08,C2,cecdNh4,5.4
SRER_013,2017-12-08,C2,alSatCecd33,NA
SRER_013,2017-12-08,C2,baseSumCecd10,7.7
SRER_013,2017-12-08,C2,bsesatCecd10,100
SRER_013,2017-12-08,C2,ececCecd33,NA
SRER_013,2017-12-08,C2,alKcl,NA
SRER_013,2017-12-08,C2,feKcl,NA
SRER_013,2017-12-08,C2,mnKcl,NA
SRER_013,2017-12-08,C2,phCacl2,7.5
SRER_013,2017-12-08,C2,phH2o,8.1
SRER_013,2017-12-08,C2,ec12pre,0.09
SRER_013,2017-12-08,C2,bSatx,NA
SRER_013,2017-12-08,C2,brSatx,NA
SRER_013,2017-12-08,C2,caSatx,NA
SRER_013,2017-12-08,C2,clSatx,NA
SRER_013,2017-12-08,C2,co3Satx,NA
SRER_013,2017-12-08,C2,ecSatp,NA
SRER_013,2017-12-08,C2,flSatx,NA
SRER_013,2017-12-08,C2,waterSatx,NA
SRER_013,2017-12-08,C2,hco3Sx,NA
SRER_013,2017-12-08,C2,kSatx,NA
SRER_013,2017-12-08,C2,mgSatx,NA
SRER_013,2017-12-08,C2,naSatx,NA
SRER_013,2017-12-08,C2,no2Satx,NA
SRER_013,2017-12-08,C2,no3Satx,NA
SRER_013,2017-12-08,C2,pSatx,NA
SRER_013,2017-12-08,C2,phSp,NA
SRER_013,2017-12-08,C2,resist,NA
SRER_013,2017-12-08,C2,so4Satx,NA
SRER_013,2017-12-08,C2,carbonTot,2.7
SRER_013,2017-12-08,C2,nitrogenTot,0.5
SRER_013,2017-12-08,C2,ctonRatio,6
SRER_013,2017-12-08,C2,estimatedOC,3
SRER_013,2017-12-08,C2,sulfurTot,0
SRER_013,2017-12-08,C2,alOxalate,0.02
SRER_013,2017-12-08,C2,feOxalate,0.03
SRER_013,2017-12-08,C2,mnOxalate,251.7
SRER_013,2017-12-08,C2,pOxalate,20.1
SRER_013,2017-12-08,C2,siOxalate,0.01
SRER_013,2017-12-08,C2,optDensityOxalate,0.01
SRER_013,2017-12-08,C2,alCitDithionate,0
SRER_013,2017-12-08,C2,feCitDithionate,0.8
SRER_013,2017-12-08,C2,mnCitDithionate,0
SRER_013,2017-12-08,C2,siliconCitrateDithionate,0.1
SRER_013,2017-12-08,C2,acidity,0.7
SRER_013,2017-12-08,C2,waterRetention15Bar,NA
SRER_013,2017-12-08,C2,MehlichIIITotP,25.5
SRER_013,2017-12-08,C2,Bray1PExtractable,NA
SRER_013,2017-12-08,C2,OlsenPExtractable,5.3
SRER_013,2017-12-08,C4,biogeoTopDepth,83
SRER_013,2017-12-08,C4,biogeoBottomDepth,100
SRER_013,2017-12-08,C4,biogeoCenterDepth,91.5
SRER_013,2017-12-08,C4,airDryOvenDryRatio,1.007
SRER_013,2017-12-08,C4,gypsumConc,NA
SRER_013,2017-12-08,C4,caco3Conc,0
SRER_013,2017-12-08,C4,caNh4d,4.6
SRER_013,2017-12-08,C4,kNh4d,0.1
SRER_013,2017-12-08,C4,mgNh4d,1.1
SRER_013,2017-12-08,C4,naNh4d,0
SRER_013,2017-12-08,C4,cecdNh4,3.5
SRER_013,2017-12-08,C4,alSatCecd33,NA
SRER_013,2017-12-08,C4,baseSumCecd10,5.8
SRER_013,2017-12-08,C4,bsesatCecd10,100
SRER_013,2017-12-08,C4,ececCecd33,NA
SRER_013,2017-12-08,C4,alKcl,NA
SRER_013,2017-12-08,C4,feKcl,NA
SRER_013,2017-12-08,C4,mnKcl,NA
SRER_013,2017-12-08,C4,phCacl2,7.2
SRER_013,2017-12-08,C4,phH2o,7.8
SRER_013,2017-12-08,C4,ec12pre,0.1
SRER_013,2017-12-08,C4,bSatx,NA
SRER_013,2017-12-08,C4,brSatx,NA
SRER_013,2017-12-08,C4,caSatx,NA
SRER_013,2017-12-08,C4,clSatx,NA
SRER_013,2017-12-08,C4,co3Satx,NA
SRER_013,2017-12-08,C4,ecSatp,NA
SRER_013,2017-12-08,C4,flSatx,NA
SRER_013,2017-12-08,C4,waterSatx,NA
SRER_013,2017-12-08,C4,hco3Sx,NA
SRER_013,2017-12-08,C4,kSatx,NA
SRER_013,2017-12-08,C4,mgSatx,NA
SRER_013,2017-12-08,C4,naSatx,NA
SRER_013,2017-12-08,C4,no2Satx,NA
SRER_013,2017-12-08,C4,no3Satx,NA
SRER_013,2017-12-08,C4,pSatx,NA
SRER_013,2017-12-08,C4,phSp,NA
SRER_013,2017-12-08,C4,resist,NA
SRER_013,2017-12-08,C4,so4Satx,NA
SRER_013,2017-12-08,C4,carbonTot,0.9
SRER_013,2017-12-08,C4,nitrogenTot,0.3
SRER_013,2017-12-08,C4,ctonRatio,4
SRER_013,2017-12-08,C4,estimatedOC,1
SRER_013,2017-12-08,C4,sulfurTot,0
SRER_013,2017-12-08,C4,alOxalate,0.01
SRER_013,2017-12-08,C4,feOxalate,0.01
SRER_013,2017-12-08,C4,mnOxalate,145.9
SRER_013,2017-12-08,C4,pOxalate,17.1
SRER_013,2017-12-08,C4,siOxalate,0
SRER_013,2017-12-08,C4,optDensityOxalate,0.01
SRER_013,2017-12-08,C4,alCitDithionate,0
SRER_013,2017-12-08,C4,feCitDithionate,0.7
SRER_013,2017-12-08,C4,mnCitDithionate,0
SRER_013,2017-12-08,C4,siliconCitrateDithionate,0.1
SRER_013,2017-12-08,C4,acidity,0.3
SRER_013,2017-12-08,C4,waterRetention15Bar,NA
SRER_013,2017-12-08,C4,MehlichIIITotP,20.4
SRER_013,2017-12-08,C4,Bray1PExtractable,NA
SRER_013,2017-12-08,C4,OlsenPExtractable,3.2
SRER_008,2018-01-18,BA,biogeoTopDepth,5
SRER_008,2018-01-18,BA,biogeoBottomDepth,20
SRER_008,2018-01-18,BA,biogeoCenterDepth,12.5
SRER_008,2018-01-18,BA,airDryOvenDryRatio,1.011
SRER_008,2018-01-18,BA,gypsumConc,NA
SRER_008,2018-01-18,BA,caco3Conc,NA
SRER_008,2018-01-18,BA,caNh4d,6.5
SRER_008,2018-01-18,BA,kNh4d,0.3
SRER_008,2018-01-18,BA,mgNh4d,1.1
SRER_008,2018-01-18,BA,naNh4d,0
SRER_008,2018-01-18,BA,cecdNh4,7.8
SRER_008,2018-01-18,BA,alSatCecd33,NA
SRER_008,2018-01-18,BA,baseSumCecd10,7.9
SRER_008,2018-01-18,BA,bsesatCecd10,100
SRER_008,2018-01-18,BA,ececCecd33,NA
SRER_008,2018-01-18,BA,alKcl,NA
SRER_008,2018-01-18,BA,feKcl,NA
SRER_008,2018-01-18,BA,mnKcl,NA
SRER_008,2018-01-18,BA,phCacl2,6.3
SRER_008,2018-01-18,BA,phH2o,7.1
SRER_008,2018-01-18,BA,ec12pre,0.07
SRER_008,2018-01-18,BA,bSatx,NA
SRER_008,2018-01-18,BA,brSatx,NA
SRER_008,2018-01-18,BA,caSatx,NA
SRER_008,2018-01-18,BA,clSatx,NA
SRER_008,2018-01-18,BA,co3Satx,NA
SRER_008,2018-01-18,BA,ecSatp,NA
SRER_008,2018-01-18,BA,flSatx,NA
SRER_008,2018-01-18,BA,waterSatx,NA
SRER_008,2018-01-18,BA,hco3Sx,NA
SRER_008,2018-01-18,BA,kSatx,NA
SRER_008,2018-01-18,BA,mgSatx,NA
SRER_008,2018-01-18,BA,naSatx,NA
SRER_008,2018-01-18,BA,no2Satx,NA
SRER_008,2018-01-18,BA,no3Satx,NA
SRER_008,2018-01-18,BA,pSatx,NA
SRER_008,2018-01-18,BA,phSp,NA
SRER_008,2018-01-18,BA,resist,NA
SRER_008,2018-01-18,BA,so4Satx,NA
SRER_008,2018-01-18,BA,carbonTot,5.3
SRER_008,2018-01-18,BA,nitrogenTot,0.5
SRER_008,2018-01-18,BA,ctonRatio,10
SRER_008,2018-01-18,BA,estimatedOC,5
SRER_008,2018-01-18,BA,sulfurTot,0.1
SRER_008,2018-01-18,BA,alOxalate,0.04
SRER_008,2018-01-18,BA,feOxalate,0.04
SRER_008,2018-01-18,BA,mnOxalate,179.9
SRER_008,2018-01-18,BA,pOxalate,0
SRER_008,2018-01-18,BA,siOxalate,0.01
SRER_008,2018-01-18,BA,optDensityOxalate,0.02
SRER_008,2018-01-18,BA,alCitDithionate,0
SRER_008,2018-01-18,BA,feCitDithionate,1
SRER_008,2018-01-18,BA,mnCitDithionate,0
SRER_008,2018-01-18,BA,siliconCitrateDithionate,0
SRER_008,2018-01-18,BA,acidity,2
SRER_008,2018-01-18,BA,waterRetention15Bar,NA
SRER_008,2018-01-18,BA,MehlichIIITotP,6.3
SRER_008,2018-01-18,BA,Bray1PExtractable,NA
SRER_008,2018-01-18,BA,OlsenPExtractable,2.4
SRER_008,2018-01-18,Bt1,biogeoTopDepth,20
SRER_008,2018-01-18,Bt1,biogeoBottomDepth,45
SRER_008,2018-01-18,Bt1,biogeoCenterDepth,32.5
SRER_008,2018-01-18,Bt1,airDryOvenDryRatio,1.029
SRER_008,2018-01-18,Bt1,gypsumConc,NA
SRER_008,2018-01-18,Bt1,caco3Conc,NA
SRER_008,2018-01-18,Bt1,caNh4d,10.6
SRER_008,2018-01-18,Bt1,kNh4d,0.3
SRER_008,2018-01-18,Bt1,mgNh4d,1.8
SRER_008,2018-01-18,Bt1,naNh4d,0
SRER_008,2018-01-18,Bt1,cecdNh4,12.7
SRER_008,2018-01-18,Bt1,alSatCecd33,NA
SRER_008,2018-01-18,Bt1,baseSumCecd10,12.7
SRER_008,2018-01-18,Bt1,bsesatCecd10,100
SRER_008,2018-01-18,Bt1,ececCecd33,NA
SRER_008,2018-01-18,Bt1,alKcl,NA
SRER_008,2018-01-18,Bt1,feKcl,NA
SRER_008,2018-01-18,Bt1,mnKcl,NA
SRER_008,2018-01-18,Bt1,phCacl2,6.6
SRER_008,2018-01-18,Bt1,phH2o,7.4
SRER_008,2018-01-18,Bt1,ec12pre,0.06
SRER_008,2018-01-18,Bt1,bSatx,NA
SRER_008,2018-01-18,Bt1,brSatx,NA
SRER_008,2018-01-18,Bt1,caSatx,NA
SRER_008,2018-01-18,Bt1,clSatx,NA
SRER_008,2018-01-18,Bt1,co3Satx,NA
SRER_008,2018-01-18,Bt1,ecSatp,NA
SRER_008,2018-01-18,Bt1,flSatx,NA
SRER_008,2018-01-18,Bt1,waterSatx,NA
SRER_008,2018-01-18,Bt1,hco3Sx,NA
SRER_008,2018-01-18,Bt1,kSatx,NA
SRER_008,2018-01-18,Bt1,mgSatx,NA
SRER_008,2018-01-18,Bt1,naSatx,NA
SRER_008,2018-01-18,Bt1,no2Satx,NA
SRER_008,2018-01-18,Bt1,no3Satx,NA
SRER_008,2018-01-18,Bt1,pSatx,NA
SRER_008,2018-01-18,Bt1,phSp,NA
SRER_008,2018-01-18,Bt1,resist,NA
SRER_008,2018-01-18,Bt1,so4Satx,NA
SRER_008,2018-01-18,Bt1,carbonTot,7.4
SRER_008,2018-01-18,Bt1,nitrogenTot,0.9
SRER_008,2018-01-18,Bt1,ctonRatio,8
SRER_008,2018-01-18,Bt1,estimatedOC,7
SRER_008,2018-01-18,Bt1,sulfurTot,0.1
SRER_008,2018-01-18,Bt1,alOxalate,0.08
SRER_008,2018-01-18,Bt1,feOxalate,0.05
SRER_008,2018-01-18,Bt1,mnOxalate,235.2
SRER_008,2018-01-18,Bt1,pOxalate,0
SRER_008,2018-01-18,Bt1,siOxalate,0.02
SRER_008,2018-01-18,Bt1,optDensityOxalate,0.02
SRER_008,2018-01-18,Bt1,alCitDithionate,0.1
SRER_008,2018-01-18,Bt1,feCitDithionate,1.4
SRER_008,2018-01-18,Bt1,mnCitDithionate,0
SRER_008,2018-01-18,Bt1,siliconCitrateDithionate,0
SRER_008,2018-01-18,Bt1,acidity,3.5
SRER_008,2018-01-18,Bt1,waterRetention15Bar,NA
SRER_008,2018-01-18,Bt1,MehlichIIITotP,2.9
SRER_008,2018-01-18,Bt1,Bray1PExtractable,NA
SRER_008,2018-01-18,Bt1,OlsenPExtractable,1.1
SRER_008,2018-01-18,Bt2,biogeoTopDepth,45
SRER_008,2018-01-18,Bt2,biogeoBottomDepth,102
SRER_008,2018-01-18,Bt2,biogeoCenterDepth,73.5
SRER_008,2018-01-18,Bt2,airDryOvenDryRatio,1.024
SRER_008,2018-01-18,Bt2,gypsumConc,NA
SRER_008,2018-01-18,Bt2,caco3Conc,0
SRER_008,2018-01-18,Bt2,caNh4d,11.1
SRER_008,2018-01-18,Bt2,kNh4d,0.3
SRER_008,2018-01-18,Bt2,mgNh4d,2.1
SRER_008,2018-01-18,Bt2,naNh4d,0
SRER_008,2018-01-18,Bt2,cecdNh4,13.4
SRER_008,2018-01-18,Bt2,alSatCecd33,NA
SRER_008,2018-01-18,Bt2,baseSumCecd10,13.5
SRER_008,2018-01-18,Bt2,bsesatCecd10,100
SRER_008,2018-01-18,Bt2,ececCecd33,NA
SRER_008,2018-01-18,Bt2,alKcl,NA
SRER_008,2018-01-18,Bt2,feKcl,NA
SRER_008,2018-01-18,Bt2,mnKcl,NA
SRER_008,2018-01-18,Bt2,phCacl2,7
SRER_008,2018-01-18,Bt2,phH2o,7.8
SRER_008,2018-01-18,Bt2,ec12pre,0.06
SRER_008,2018-01-18,Bt2,bSatx,NA
SRER_008,2018-01-18,Bt2,brSatx,NA
SRER_008,2018-01-18,Bt2,caSatx,NA
SRER_008,2018-01-18,Bt2,clSatx,NA
SRER_008,2018-01-18,Bt2,co3Satx,NA
SRER_008,2018-01-18,Bt2,ecSatp,NA
SRER_008,2018-01-18,Bt2,flSatx,NA
SRER_008,2018-01-18,Bt2,waterSatx,NA
SRER_008,2018-01-18,Bt2,hco3Sx,NA
SRER_008,2018-01-18,Bt2,kSatx,NA
SRER_008,2018-01-18,Bt2,mgSatx,NA
SRER_008,2018-01-18,Bt2,naSatx,NA
SRER_008,2018-01-18,Bt2,no2Satx,NA
SRER_008,2018-01-18,Bt2,no3Satx,NA
SRER_008,2018-01-18,Bt2,pSatx,NA
SRER_008,2018-01-18,Bt2,phSp,NA
SRER_008,2018-01-18,Bt2,resist,NA
SRER_008,2018-01-18,Bt2,so4Satx,NA
SRER_008,2018-01-18,Bt2,carbonTot,4.9
SRER_008,2018-01-18,Bt2,nitrogenTot,0.7
SRER_008,2018-01-18,Bt2,ctonRatio,7
SRER_008,2018-01-18,Bt2,estimatedOC,5
SRER_008,2018-01-18,Bt2,sulfurTot,0.1
SRER_008,2018-01-18,Bt2,alOxalate,0.08
SRER_008,2018-01-18,Bt2,feOxalate,0.07
SRER_008,2018-01-18,Bt2,mnOxalate,331.7
SRER_008,2018-01-18,Bt2,pOxalate,21.6
SRER_008,2018-01-18,Bt2,siOxalate,0.03
SRER_008,2018-01-18,Bt2,optDensityOxalate,0.02
SRER_008,2018-01-18,Bt2,alCitDithionate,0.1
SRER_008,2018-01-18,Bt2,feCitDithionate,1.3
SRER_008,2018-01-18,Bt2,mnCitDithionate,0
SRER_008,2018-01-18,Bt2,siliconCitrateDithionate,0
SRER_008,2018-01-18,Bt2,acidity,3
SRER_008,2018-01-18,Bt2,waterRetention15Bar,NA
SRER_008,2018-01-18,Bt2,MehlichIIITotP,9.8
SRER_008,2018-01-18,Bt2,Bray1PExtractable,NA
SRER_008,2018-01-18,Bt2,OlsenPExtractable,17.2
SRER_008,2018-01-18,A,biogeoTopDepth,0
SRER_008,2018-01-18,A,biogeoBottomDepth,5
SRER_008,2018-01-18,A,biogeoCenterDepth,2.5
SRER_008,2018-01-18,A,airDryOvenDryRatio,1.01
SRER_008,2018-01-18,A,gypsumConc,NA
SRER_008,2018-01-18,A,caco3Conc,NA
SRER_008,2018-01-18,A,caNh4d,4.9
SRER_008,2018-01-18,A,kNh4d,0.5
SRER_008,2018-01-18,A,mgNh4d,0.9
SRER_008,2018-01-18,A,naNh4d,0
SRER_008,2018-01-18,A,cecdNh4,6.6
SRER_008,2018-01-18,A,alSatCecd33,NA
SRER_008,2018-01-18,A,baseSumCecd10,6.3
SRER_008,2018-01-18,A,bsesatCecd10,95
SRER_008,2018-01-18,A,ececCecd33,NA
SRER_008,2018-01-18,A,alKcl,NA
SRER_008,2018-01-18,A,feKcl,NA
SRER_008,2018-01-18,A,mnKcl,NA
SRER_008,2018-01-18,A,phCacl2,6.3
SRER_008,2018-01-18,A,phH2o,6.8
SRER_008,2018-01-18,A,ec12pre,0.11
SRER_008,2018-01-18,A,bSatx,NA
SRER_008,2018-01-18,A,brSatx,NA
SRER_008,2018-01-18,A,caSatx,NA
SRER_008,2018-01-18,A,clSatx,NA
SRER_008,2018-01-18,A,co3Satx,NA
SRER_008,2018-01-18,A,ecSatp,NA
SRER_008,2018-01-18,A,flSatx,NA
SRER_008,2018-01-18,A,waterSatx,NA
SRER_008,2018-01-18,A,hco3Sx,NA
SRER_008,2018-01-18,A,kSatx,NA
SRER_008,2018-01-18,A,mgSatx,NA
SRER_008,2018-01-18,A,naSatx,NA
SRER_008,2018-01-18,A,no2Satx,NA
SRER_008,2018-01-18,A,no3Satx,NA
SRER_008,2018-01-18,A,pSatx,NA
SRER_008,2018-01-18,A,phSp,NA
SRER_008,2018-01-18,A,resist,NA
SRER_008,2018-01-18,A,so4Satx,NA
SRER_008,2018-01-18,A,carbonTot,9.2
SRER_008,2018-01-18,A,nitrogenTot,0.9
SRER_008,2018-01-18,A,ctonRatio,10
SRER_008,2018-01-18,A,estimatedOC,9
SRER_008,2018-01-18,A,sulfurTot,0
SRER_008,2018-01-18,A,alOxalate,0.03
SRER_008,2018-01-18,A,feOxalate,0.03
SRER_008,2018-01-18,A,mnOxalate,130.7
SRER_008,2018-01-18,A,pOxalate,9.1
SRER_008,2018-01-18,A,siOxalate,0.01
SRER_008,2018-01-18,A,optDensityOxalate,0.02
SRER_008,2018-01-18,A,alCitDithionate,0
SRER_008,2018-01-18,A,feCitDithionate,1
SRER_008,2018-01-18,A,mnCitDithionate,0
SRER_008,2018-01-18,A,siliconCitrateDithionate,0
SRER_008,2018-01-18,A,acidity,2.4
SRER_008,2018-01-18,A,waterRetention15Bar,NA
SRER_008,2018-01-18,A,MehlichIIITotP,30.5
SRER_008,2018-01-18,A,Bray1PExtractable,NA
SRER_008,2018-01-18,A,OlsenPExtractable,10.7
SRER_003,2018-01-30,Bw,biogeoTopDepth,8
SRER_003,2018-01-30,Bw,biogeoBottomDepth,46
SRER_003,2018-01-30,Bw,biogeoCenterDepth,27
SRER_003,2018-01-30,Bw,airDryOvenDryRatio,1.007
SRER_003,2018-01-30,Bw,gypsumConc,NA
SRER_003,2018-01-30,Bw,caco3Conc,NA
SRER_003,2018-01-30,Bw,caNh4d,3.2
SRER_003,2018-01-30,Bw,kNh4d,0.2
SRER_003,2018-01-30,Bw,mgNh4d,0.9
SRER_003,2018-01-30,Bw,naNh4d,0
SRER_003,2018-01-30,Bw,cecdNh4,4.1
SRER_003,2018-01-30,Bw,alSatCecd33,NA
SRER_003,2018-01-30,Bw,baseSumCecd10,4.3
SRER_003,2018-01-30,Bw,bsesatCecd10,100
SRER_003,2018-01-30,Bw,ececCecd33,NA
SRER_003,2018-01-30,Bw,alKcl,NA
SRER_003,2018-01-30,Bw,feKcl,NA
SRER_003,2018-01-30,Bw,mnKcl,NA
SRER_003,2018-01-30,Bw,phCacl2,6.7
SRER_003,2018-01-30,Bw,phH2o,7.5
SRER_003,2018-01-30,Bw,ec12pre,0.03
SRER_003,2018-01-30,Bw,bSatx,NA
SRER_003,2018-01-30,Bw,brSatx,NA
SRER_003,2018-01-30,Bw,caSatx,NA
SRER_003,2018-01-30,Bw,clSatx,NA
SRER_003,2018-01-30,Bw,co3Satx,NA
SRER_003,2018-01-30,Bw,ecSatp,NA
SRER_003,2018-01-30,Bw,flSatx,NA
SRER_003,2018-01-30,Bw,waterSatx,NA
SRER_003,2018-01-30,Bw,hco3Sx,NA
SRER_003,2018-01-30,Bw,kSatx,NA
SRER_003,2018-01-30,Bw,mgSatx,NA
SRER_003,2018-01-30,Bw,naSatx,NA
